,Unnamed: 0,ID,Sex,Age,AgeGroup,EthnicGroup,Education,SES,DeprivationIndex,Victim,effect,fair,confpolice,antisoc
4107,4107,136646170.0,Male,28.0,2,White,Other,1.0,2.0,0.0,,,-0.1766016485274533,0.22
4108,4108,136646290.0,Female,23.0,1,White,University,1.0,4.0,0.0,,-0.7677983916646992,-0.866985656281946,1.36
4109,4109,136647050.0,Male,52.0,4,White,GCSE,1.0,4.0,0.0,-1.0454381264173331,-0.2710886027880587,-0.3593503564624661,-1.22
4110,4110,136647090.0,Female,88.0,7,White,University,1.0,5.0,0.0,,-0.7272506537972183,-0.3491976504660765,-1.22
4111,4111,136647170.0,Female,53.0,4,White,,6.0,2.0,0.0,-0.1869533630990941,-1.27464511500821,3.894633456024776,2.16
4112,4112,136647210.0,Male,72.0,6,White,University,1.0,5.0,0.0,-0.7759138402592812,-0.6664290469959971,-0.6233207123685957,-1.22
4113,4113,136647290.0,Female,49.0,4,White,GCSE,1.0,5.0,0.0,-1.0554205073861498,-0.2102669959868374,1.0518757770356884,1.51
4114,4114,136648010.0,Female,70.0,6,White,,4.0,3.0,0.0,0.4119894950299098,1.107534484706291,-1.5776750760292182,
4115,4115,136648050.0,Female,61.0,5,White,University,1.0,3.0,0.0,,1.4420533221130074,0.0569105893895074,
4116,4116,136648090.0,Male,53.0,4,White,GCSE,1.0,3.0,0.0,,,-0.1461435305382845,
4117,4117,136648130.0,Female,71.0,6,White,,5.0,4.0,0.0,,,0.5543931832125979,0.23
4118,4118,136648170.0,Male,63.0,5,White,University,4.0,5.0,0.0,2.1688885455416544,2.080680193525831,1.7930233147721293,1.27
4119,4119,136648210.0,Male,60.0,5,White,University,4.0,5.0,0.0,1.0608442580029973,0.8439741885676648,-0.6334734183649853,-0.92
4120,4120,136649010.0,Female,47.0,4,White,GCSE,4.0,5.0,0.0,1.0209147341277305,,0.0366051773967282,0.22
4121,4121,136649090.0,Female,53.0,4,White,GCSE,5.0,4.0,0.0,1.5799280683814674,1.654928945917282,0.5340877712198188,0.23
4122,4122,136649130.0,Male,55.0,5,White,University,1.0,5.0,0.0,-0.1570062201926439,0.1546626448204902,-0.1461435305382845,-0.26
4123,4123,136649170.0,Male,67.0,6,White,University,1.0,4.0,0.0,-0.1570062201926439,,-1.0700397762097382,-0.94
4124,4124,136649290.0,Female,40.0,3,White,University,1.0,3.0,0.0,-0.7759138402592812,-0.3623210129898906,-0.3593503564624661,-1.22
4125,4125,136650010.0,Female,65.0,6,White,GCSE,4.0,3.0,0.0,,,-1.7807291959570102,-1.22
4126,4126,136650050.0,Male,35.0,3,Asian or Asian British,,4.0,3.0,0.0,-2.8123195578978946,-0.6765659814628674,0.6965310671620524,-0.73
4127,4127,136650130.0,Female,18.0,1,White,GCSE,3.0,4.0,1.0,-0.7759138402592812,-0.2102669959868374,0.5137823592270396,1.56
4128,4128,136650210.0,Male,53.0,4,Asian or Asian British,University,1.0,4.0,0.0,,,-0.3593503564624661,0.31
4129,4129,136650250.0,Male,63.0,5,White,University,1.0,1.0,1.0,0.1025356849965911,0.7932895162333138,0.75744730314039,-0.24
4130,4130,136650290.0,Female,49.0,4,White,,4.0,1.0,0.0,-0.7559490783216478,,-0.3593503564624661,0.77
4131,4131,136651010.0,Female,56.0,5,White,GCSE,4.0,5.0,0.0,,,-0.1664489425310637,-0.99
4132,4132,136651050.0,Male,54.0,4,White,Other,5.0,5.0,0.0,0.3920247330922763,,,-0.75
4133,4133,136651090.0,Male,59.0,5,White,University,1.0,3.0,0.0,,0.5905508268959094,0.0975214133750658,-0.99
4134,4134,136651170.0,Male,37.0,3,White,ALevel,3.0,3.0,0.0,-0.1869533630990941,,-1.5370642520436597,-1.22
4135,4135,136651210.0,Male,64.0,5,White,,5.0,2.0,0.0,1.5799280683814674,,,0.05
4136,4136,136651250.0,Female,63.0,5,White,University,1.0,2.0,0.0,,,-1.5776750760292182,-1.22
4137,4137,136652010.0,Female,22.0,1,White,GCSE,5.0,1.0,0.0,,-0.8793046708002716,-0.3593503564624661,1.48
4138,4138,136652050.0,Male,42.0,3,White,GCSE,1.0,1.0,1.0,-0.1470238392238272,0.5500030890284286,0.3005755333028579,2.47
4139,4139,136652090.0,Male,39.0,3,White,University,5.0,2.0,0.0,,,0.3005755333028579,1.66
4140,4140,136652130.0,Female,78.0,7,White,,5.0,1.0,0.0,1.6198575922567342,,-0.613168006372206,0.94
4141,4141,136652170.0,Male,29.0,2,White,GCSE,3.0,1.0,1.0,1.0109323531589138,,1.2752353089562596,1.24
4142,4142,136653010.0,Female,57.0,5,White,GCSE,2.0,4.0,1.0,0.6815137811879615,1.0568498123719394,0.0569105893895074,
4143,4143,136653050.0,Female,60.0,5,White,GCSE,2.0,4.0,0.0,0.3620775901858261,0.002608627817437,-0.3593503564624661,-0.99
4144,4144,136653090.0,Male,19.0,1,White,GCSE,5.0,4.0,0.0,0.7713552099073121,0.7527417783658329,-0.1562962365346741,-0.46
4145,4145,136653130.0,Male,70.0,6,White,ALevel,3.0,4.0,0.0,0.0725885420901409,1.036575943438199,0.0569105893895074,-0.47
4146,4146,136653170.0,Female,51.0,4,White,University,3.0,4.0,0.0,,,0.5848513012017668,-0.24
4147,4147,136653210.0,Female,69.0,6,White,University,5.0,4.0,0.0,0.1324828279030413,,,-1.22
4148,4148,136653250.0,Female,29.0,2,White,University,3.0,5.0,0.0,-0.7559490783216478,-0.8793046708002716,-1.7807291959570102,1.48
4149,4149,136653330.0,Female,71.0,6,White,Other,3.0,4.0,0.0,0.4119894950299098,,0.0366051773967282,0.53
4150,4150,136654010.0,Female,30.0,2,White,GCSE,1.0,2.0,1.0,1.8694171164771525,,0.3411863572884163,1.05
4151,4151,136654090.0,Male,39.0,3,White,University,2.0,1.0,0.0,0.44193663793636,0.3371274652241541,-0.3593503564624661,0.53
4152,4152,136654130.0,Female,38.0,3,White,University,1.0,4.0,0.0,,-0.6056074401947757,0.1381322373606242,-0.49
4153,4153,136654210.0,Female,32.0,2,Black or Black British,University,5.0,5.0,1.0,,,0.1279795313642346,-0.05
4154,4154,136654250.0,Female,57.0,5,White,GCSE,3.0,4.0,0.0,0.44193663793636,,-0.1562962365346741,-0.44
4155,4155,136654290.0,Female,49.0,4,White,University,1.0,5.0,1.0,-0.7559490783216478,-0.5143750299929439,1.9859247287035315,-0.73
4156,4156,136655050.0,Female,39.0,3,White,ALevel,5.0,5.0,0.0,0.44193663793636,0.4080860064922456,-0.1562962365346741,0.26
4157,4157,136655090.0,Male,29.0,2,White,GCSE,1.0,5.0,0.0,-0.4764424111947792,,0.3513390632848059,0.01
4158,4158,136655170.0,Male,53.0,4,White,ALevel,4.0,3.0,0.0,1.300421401254599,0.4587706788265967,1.7625651967829603,0.61
4159,4159,136655210.0,Female,76.0,7,White,GCSE,6.0,5.0,0.0,1.000949972190097,0.1546626448204902,0.7980581271259483,-1.22
4160,4160,136655250.0,Male,51.0,4,White,University,4.0,2.0,0.0,0.1125180659654078,-0.3319102095892799,0.1381322373606242,0.88
4161,4161,136655290.0,Male,66.0,6,White,University,1.0,5.0,0.0,-0.1869533630990941,0.1546626448204902,0.3005755333028579,-1.22
4162,4162,136656010.0,Male,42.0,3,White,ALevel,3.0,2.0,0.0,-1.0554205073861498,-2.0957368068246973,-1.7807291959570102,-1.22
4163,4163,136656050.0,Female,30.0,2,White,University,1.0,5.0,0.0,-1.3449095554818349,-1.1834127048063778,-1.3644682501050367,-0.49
4164,4164,136656090.0,Female,55.0,5,White,University,1.0,5.0,0.0,-2.2433238426753412,,-0.8365275382927774,-1.0
4165,4165,136656130.0,Female,63.0,5,White,,3.0,4.0,0.0,,,-0.3593503564624661,-0.72
4166,4166,136656170.0,Female,81.0,7,White,University,1.0,4.0,0.0,1.0209147341277305,,0.5543931832125979,-1.0
4167,4167,136656210.0,Male,34.0,2,White,ALevel,3.0,5.0,0.0,0.1025356849965911,0.0938410380192689,0.0873687073786762,0.05
4168,4168,136656250.0,Female,78.0,7,White,ALevel,2.0,1.0,0.0,-0.4564776492571459,-0.3623210129898906,-0.866985656281946,0.25
4169,4169,136656290.0,Male,66.0,6,White,ALevel,3.0,4.0,0.0,-0.1769709821302773,-0.2102669959868374,-0.3593503564624661,0.38
4170,4170,136657050.0,Female,22.0,1,White,University,5.0,4.0,0.0,,-0.4231426197911119,0.8183635391187275,-0.99
4171,4171,136657090.0,Male,75.0,7,White,GCSE,4.0,3.0,0.0,0.0825709230589576,-1.0313586878033247,-0.8872910682747253,-0.05
4172,4172,136657130.0,Female,59.0,5,White,University,1.0,5.0,0.0,1.889381878414786,,-0.8162221262999981,-0.2
4173,4173,136657250.0,Female,60.0,5,White,GCSE,5.0,5.0,0.0,1.000949972190097,,1.01126495305013,-0.71
4174,4174,136657290.0,Male,77.0,7,White,,1.0,2.0,0.0,-0.7559490783216478,,-1.7807291959570102,-0.5
4175,4175,136658010.0,Female,80.0,7,White,,1.0,5.0,0.0,,1.371094780844916,0.117826825367845,-0.99
4176,4176,136658090.0,Female,58.0,5,White,University,1.0,5.0,1.0,1.889381878414786,1.705613618251633,2.2194369666204925,0.0
4177,4177,136658170.0,Female,60.0,5,White,,3.0,5.0,0.0,-0.4764424111947792,-0.8488938673996609,-0.5624044763902581,-1.22
4178,4178,136658250.0,Female,39.0,3,White,University,1.0,4.0,0.0,1.000949972190097,-0.2609516683211885,-0.8872910682747253,-0.79
4179,4179,136658290.0,Female,85.0,7,White,,3.0,4.0,0.0,0.142465208871858,0.3675382686247648,-1.5776750760292182,-1.0
4180,4180,136659010.0,Female,64.0,5,White,GCSE,2.0,3.0,0.0,,,0.75744730314039,0.5
4181,4181,136659050.0,Male,67.0,6,White,,5.0,1.0,0.0,1.000949972190097,0.3472643996910243,-0.613168006372206,0.38
4182,4182,136659090.0,Male,53.0,4,White,ALevel,4.0,2.0,0.0,-0.1869533630990941,-0.6968398503966078,-0.3593503564624661,0.53
4183,4183,136659130.0,Female,40.0,3,White,GCSE,5.0,2.0,0.0,-0.1769709821302773,,-0.8162221262999981,0.23
4184,4184,136659170.0,Male,86.0,7,White,,5.0,1.0,1.0,,,-0.1562962365346741,-0.26
4185,4185,136659210.0,Male,61.0,5,White,ALevel,3.0,2.0,0.0,1.2804566393169654,0.4790445477603371,0.5340877712198188,0.44
4186,4186,136659250.0,Female,58.0,5,White,University,1.0,3.0,0.0,1.0209147341277305,,-0.3999611804480245,-1.22
4187,4187,136660010.0,Female,37.0,3,White,University,1.0,4.0,0.0,1.2804566393169654,0.7831525817664435,1.7422597847901813,1.24
4188,4188,136660090.0,Male,66.0,6,White,GCSE,5.0,1.0,1.0,0.1125180659654078,-0.1393084547187459,-0.1156854125491157,-0.94
4189,4189,136660130.0,Female,58.0,5,White,University,5.0,2.0,0.0,0.1324828279030413,-0.0278021755831735,0.7472945971440004,0.15
4190,4190,136660170.0,Female,75.0,7,White,,3.0,1.0,0.0,1.2804566393169654,,0.1279795313642346,0.21
4191,4191,136660210.0,Male,44.0,3,White,GCSE,1.0,1.0,1.0,-0.1470238392238272,-0.1798561925862268,0.3614917692811955,0.01
4192,4192,136660250.0,Female,69.0,6,White,Other,5.0,3.0,0.0,1.0209147341277305,0.7932895162333138,-0.1562962365346741,0.91
4193,4193,136660290.0,Female,55.0,5,White,GCSE,5.0,4.0,0.0,-0.4764424111947792,0.3168535962904137,0.0569105893895074,-1.0
4194,4194,136660330.0,Female,63.0,5,White,GCSE,5.0,4.0,0.0,1.6198575922567342,,-0.3593503564624661,0.67
4195,4195,136661010.0,Female,66.0,6,White,Other,1.0,1.0,1.0,1.889381878414786,,1.2549298969634803,
4196,4196,136661050.0,Male,17.0,1,White,GCSE,2.0,3.0,0.0,,,-0.3593503564624661,0.8
4197,4197,136661130.0,Female,48.0,4,White,ALevel,4.0,1.0,0.0,0.3820423521234596,,-0.3593503564624661,
4198,4198,136661170.0,Female,85.0,7,White,University,1.0,4.0,0.0,,,-0.4202665924408038,-1.22
4199,4199,136661210.0,Male,20.0,1,White,GCSE,4.0,4.0,0.0,-1.9638171755484723,-0.8793046708002716,-0.7756113023144396,0.17
4200,4200,136661250.0,Female,64.0,5,White,GCSE,2.0,3.0,0.0,-0.7559490783216478,,-0.866985656281946,-0.25
4201,4201,136661290.0,Female,52.0,4,White,GCSE,1.0,4.0,1.0,-0.745966697352831,,-1.0700397762097382,-0.71
4202,4202,136662010.0,Female,81.0,7,White,,1.0,2.0,0.0,,,-0.4710301224227518,-0.54
4203,4203,136662050.0,Male,54.0,4,Chinese or other,University,5.0,2.0,0.0,1.3403509251298658,,-1.7807291959570102,2.57
4204,4204,136662130.0,Male,72.0,6,White,,5.0,1.0,0.0,,,-0.8771383622783356,1.18
4205,4205,136662210.0,Female,25.0,2,White,University,1.0,3.0,1.0,-1.3349271745130182,-2.24779082382775,-1.5776750760292182,-0.39
4206,4206,136662250.0,Male,42.0,3,White,ALevel,4.0,3.0,0.0,-0.4564776492571459,0.0127455622843072,3.183944036277504,-0.47
4207,4207,136662290.0,Female,21.0,1,White,GCSE,2.0,1.0,0.0,,,-0.1664489425310637,
4208,4208,136663050.0,Female,81.0,7,White,,5.0,4.0,0.0,,,,
4209,4209,136663090.0,Male,64.0,5,White,,5.0,5.0,0.0,-0.1570062201926439,1.127808353640031,0.0366051773967282,-0.24
4210,4210,136663130.0,Male,90.0,7,White,,5.0,3.0,0.0,-0.1769709821302773,,-0.1055327065527261,-0.99
4211,4211,136663210.0,Male,32.0,2,White,University,1.0,4.0,0.0,-0.1769709821302773,1.4927379944473589,-1.3238574261194782,-1.0
4212,4212,136663290.0,Male,46.0,4,White,GCSE,3.0,3.0,0.0,-0.7759138402592812,,0.3005755333028579,-0.28
4213,4213,136664050.0,Female,24.0,1,White,University,3.0,3.0,0.0,,,-1.2832466021339195,-0.48
4214,4214,136664090.0,Male,39.0,3,White,GCSE,1.0,3.0,0.0,-1.3449095554818349,-0.8793046708002716,-0.3593503564624661,0.0
4215,4215,136664130.0,Male,54.0,4,White,University,1.0,3.0,1.0,1.8793994974459691,1.594107339116061,0.1381322373606242,2.74
4216,4216,136664170.0,Male,31.0,2,White,University,1.0,4.0,1.0,-0.7759138402592812,-2.0653260034240866,-1.0903451882025177,0.48
4217,4217,136664330.0,Male,59.0,5,White,,3.0,4.0,0.0,1.2804566393169654,,1.8742449627432456,-1.22
4218,4218,136665010.0,Male,42.0,3,White,University,3.0,3.0,1.0,,-1.4469730009450037,-0.6233207123685957,-0.73
4219,4219,136665050.0,Male,66.0,6,White,University,1.0,3.0,0.0,0.7314256860320452,0.0228824967511774,0.5543931832125979,0.44
4220,4220,136665130.0,Male,66.0,6,White,ALevel,4.0,3.0,0.0,,,-0.1562962365346741,-0.78
4221,4221,136665170.0,Male,24.0,1,White,University,1.0,4.0,0.0,,,0.1381322373606242,0.23
4222,4222,136665250.0,Male,51.0,4,White,GCSE,5.0,4.0,0.0,-0.785896221228098,-0.2710886027880587,-0.3593503564624661,-0.46
4223,4223,136665290.0,Male,52.0,4,White,University,1.0,3.0,0.0,-1.3449095554818349,,0.0975214133750658,-1.22
4224,4224,136665330.0,Female,92.0,7,White,,5.0,3.0,0.0,-0.1570062201926439,,-1.0395816582205692,-1.22
4225,4225,136666010.0,Female,27.0,2,White,GCSE,2.0,4.0,0.0,1.000949972190097,1.9489000454565184,0.7472945971440004,
4226,4226,136666050.0,Female,68.0,6,White,,5.0,2.0,0.0,,-1.8220395762192017,-0.5725571823866478,-0.49
4227,4227,136666090.0,Male,65.0,6,White,ALevel,4.0,5.0,0.0,0.3920247330922763,1.4420533221130074,-0.3593503564624661,-0.54
4228,4228,136666130.0,Female,62.0,5,White,University,1.0,5.0,0.0,-0.4764424111947792,-0.0886237823843948,-0.1461435305382845,0.74
4229,4229,136666210.0,Female,34.0,2,White,University,1.0,5.0,0.0,-0.4564776492571459,0.4182229409591158,-0.1461435305382845,0.01
4230,4230,136666290.0,Male,79.0,7,White,GCSE,1.0,5.0,0.0,1.0109323531589138,0.5398661545615584,0.0569105893895074,-0.48
4231,4231,136667010.0,Male,24.0,1,White,University,2.0,5.0,1.0,-1.6244162226087036,-2.4302556442314147,-1.3137047201230885,-0.29
4232,4232,136667050.0,Female,71.0,6,White,,2.0,5.0,0.0,1.2804566393169654,,1.9960774346999213,
4233,4233,136667130.0,Female,35.0,3,White,ALevel,3.0,5.0,0.0,-0.7559490783216478,-0.0886237823843948,-1.3644682501050367,-0.24
4234,4234,136667210.0,Female,45.0,4,White,University,1.0,5.0,0.0,-0.7559490783216478,-0.1798561925862268,-0.1461435305382845,-0.24
4235,4235,136667250.0,Male,73.0,6,Asian or Asian British,GCSE,5.0,5.0,0.0,-0.7759138402592812,-0.1190345857850055,0.1076741193714554,0.04
4236,4236,136667290.0,Male,47.0,4,White,University,1.0,4.0,0.0,,,0.3310336512920266,0.55
4237,4237,136668010.0,Male,86.0,7,White,University,1.0,4.0,0.0,-0.486424792163596,-1.0313586878033247,-1.2832466021339195,-1.22
4238,4238,136668090.0,Male,56.0,5,White,ALevel,2.0,2.0,1.0,1.2804566393169654,-0.6664290469959971,-1.5776750760292182,0.74
4239,4239,136668130.0,Male,53.0,4,White,GCSE,3.0,4.0,0.0,1.2804566393169654,1.6447920114504118,0.1888957673425722,1.17
4240,4240,136668170.0,Female,66.0,6,White,University,1.0,5.0,0.0,,,-0.3593503564624661,-0.72
4241,4241,136668250.0,Female,74.0,6,White,,3.0,4.0,0.0,0.9909675912212802,1.036575943438199,-0.9786654222422316,0.62
4242,4242,136668290.0,Female,71.0,6,White,ALevel,1.0,5.0,1.0,1.300421401254599,-0.5853335712610354,0.0366051773967282,0.63
4243,4243,136669010.0,Female,47.0,4,White,GCSE,5.0,4.0,0.0,0.1125180659654078,0.4080860064922456,1.285388014952649,1.51
4244,4244,136669090.0,Female,24.0,1,White,GCSE,5.0,4.0,0.0,-0.7659314592904646,,-0.866985656281946,-0.74
4245,4245,136669170.0,Male,69.0,6,White,GCSE,4.0,2.0,0.0,0.402007114061093,1.026439008971329,-0.1055327065527261,0.66
4246,4246,136669210.0,Female,42.0,3,White,University,2.0,2.0,0.0,-0.1969357440679108,0.519592285627818,2.2600477906060505,2.48
4247,4247,136669290.0,Male,41.0,3,White,ALevel,1.0,4.0,1.0,-0.7958786021969148,,0.5442404772162083,-0.18
4248,4248,136670010.0,Female,75.0,7,White,,2.0,5.0,0.0,-2.21337669976889,,-0.3593503564624661,-1.22
4249,4249,136670050.0,Male,83.0,7,White,University,1.0,5.0,0.0,-0.4365128873195124,0.1850734482211009,0.4731715352414811,-0.51
4250,4250,136670090.0,Male,69.0,6,White,University,3.0,4.0,0.0,,0.1546626448204902,,-0.73
4251,4251,136670130.0,Male,45.0,4,White,University,2.0,4.0,0.0,-0.4964071731324128,-0.6664290469959971,0.0873687073786762,0.53
4252,4252,136670170.0,Male,45.0,4,White,University,1.0,4.0,0.0,,,,0.24
4253,4253,136670250.0,Male,48.0,4,White,University,1.0,4.0,0.0,0.1025356849965911,0.2256211860885817,0.5950040071981564,0.0
4254,4254,136671010.0,Female,63.0,5,White,Other,4.0,5.0,1.0,,-0.1798561925862268,0.2599647093172995,
4255,4255,136671050.0,Male,75.0,7,Black or Black British,ALevel,3.0,2.0,0.0,0.4119894950299098,1.107534484706291,2.4732546165302325,0.47
4256,4256,136671090.0,Male,59.0,5,White,GCSE,1.0,5.0,0.0,,-1.0313586878033247,-0.8365275382927774,0.06
4257,4257,136671170.0,Female,69.0,6,White,University,1.0,2.0,0.0,0.1125180659654078,1.5130118633810992,-0.3593503564624661,-0.73
4258,4258,136671290.0,Female,35.0,3,White,ALevel,1.0,5.0,0.0,0.4119894950299098,0.0735671690855285,-0.1562962365346741,-0.46
4259,4259,136672010.0,Female,56.0,5,White,University,1.0,3.0,1.0,0.1524475898406747,,-0.1461435305382845,
4260,4260,136672050.0,Male,16.0,1,White,GCSE,1.0,3.0,0.0,,-0.7272506537972183,-1.7807291959570102,-0.52
4261,4261,136672130.0,Male,45.0,4,White,University,1.0,3.0,1.0,-0.7559490783216478,,0.7980581271259483,-0.51
4262,4262,136672170.0,Female,64.0,5,White,University,3.0,3.0,0.0,0.6715314002191448,,,
4263,4263,136672210.0,Female,65.0,6,White,University,5.0,4.0,0.0,-0.4265305063506956,,-0.4202665924408038,-0.94
4264,4264,136672250.0,Female,56.0,5,White,University,5.0,4.0,0.0,-0.1570062201926439,,,
4265,4265,136672330.0,Female,62.0,5,White,ALevel,1.0,4.0,0.0,0.3920247330922763,0.4080860064922456,-0.2172124725130117,-1.22
4266,4266,136673050.0,Female,73.0,6,White,,5.0,,0.0,-0.7559490783216478,-0.6968398503966078,-0.613168006372206,1.44
4267,4267,136673130.0,Male,63.0,5,White,University,1.0,,0.0,0.1025356849965911,,0.0975214133750658,-1.0
4268,4268,136673210.0,Male,65.0,6,White,ALevel,5.0,,0.0,,,0.2599647093172995,1.53
4269,4269,136673250.0,Female,72.0,6,White,,5.0,,0.0,,0.9554804677032372,-0.8771383622783356,-1.0
4270,4270,136673290.0,Male,37.0,3,White,ALevel,5.0,,0.0,,-1.2442343116075991,-1.5370642520436597,0.51
4271,4271,136674010.0,Female,42.0,3,White,ALevel,2.0,,0.0,1.3104037822234156,1.107534484706291,0.3005755333028579,
4272,4272,136674050.0,Female,46.0,4,White,University,1.0,,1.0,0.1324828279030413,,-0.1461435305382845,0.49
4273,4273,136674090.0,Female,32.0,2,White,ALevel,5.0,,0.0,0.1324828279030413,-0.6056074401947757,-1.1106506001952965,1.88
4274,4274,136674170.0,Male,49.0,4,White,ALevel,4.0,,0.0,-0.2169005060055442,-0.0886237823843948,-0.3593503564624661,-0.67
4275,4275,136674210.0,Female,48.0,4,White,University,4.0,,0.0,,,0.5340877712198188,0.43
4276,4276,136674250.0,Male,59.0,5,White,GCSE,1.0,,0.0,-0.1769709821302773,,0.2904228273064683,-0.05
4277,4277,136674290.0,Female,92.0,7,White,,5.0,,0.0,,,0.3817971812739746,-1.22
4278,4278,136674370.0,Female,35.0,3,White,GCSE,5.0,,0.0,0.6715314002191448,0.519592285627818,0.75744730314039,-0.73
4279,4279,136675010.0,Male,41.0,3,White,ALevel,5.0,,0.0,-1.0554205073861498,,-0.3593503564624661,0.21
4280,4280,136675050.0,Male,69.0,6,White,University,5.0,,0.0,0.6914961621567782,,-0.1461435305382845,-1.22
4281,4281,136675090.0,Male,30.0,2,White,GCSE,5.0,,0.0,1.2505094964105152,,2.1280626126529856,-0.79
4282,4282,136675250.0,Female,51.0,4,White,University,1.0,,1.0,-1.6543633655151535,-1.5077946077462248,0.8082108331223379,1.19
4283,4283,136675290.0,Male,91.0,7,White,Other,4.0,,0.0,-0.7559490783216478,-0.2102669959868374,-0.3491976504660765,0.18
4284,4284,136675330.0,Male,57.0,5,White,,5.0,,0.0,,-0.8793046708002716,-1.7807291959570102,-0.75
4285,4285,136675370.0,Female,62.0,5,White,ALevel,5.0,,0.0,0.6914961621567782,0.7426048438989626,2.2194369666204925,1.0
4286,4286,136676090.0,Female,58.0,5,White,ALevel,1.0,,0.0,0.1324828279030413,-0.2102669959868374,0.2904228273064683,1.23
4287,4287,136676130.0,Female,40.0,3,White,University,1.0,,0.0,0.0925533040277744,-0.2102669959868374,-1.2832466021339195,-0.29
4288,4288,136676170.0,Female,65.0,6,White,,5.0,,0.0,,,,-1.22
4289,4289,136676210.0,Female,63.0,5,White,Other,5.0,,0.0,,,-0.3796557684552454,-0.35
4290,4290,136677010.0,Female,60.0,5,White,University,2.0,,0.0,-1.933870032642022,,-1.2832466021339195,
4291,4291,136677050.0,Female,52.0,4,White,University,1.0,,1.0,0.96102044831483,1.5231487978479692,-0.0953800005563365,-0.07
4292,4292,136677090.0,Male,17.0,1,White,ALevel,1.0,,0.0,0.3820423521234596,0.519592285627818,1.5087475468732203,-0.21
4293,4293,136677130.0,Female,53.0,4,White,GCSE,5.0,,0.0,-0.4964071731324128,-0.7373875882640886,0.3005755333028579,-1.22
4294,4294,136677170.0,Female,52.0,4,White,University,4.0,,0.0,1.2704742583481488,1.330547042977435,1.4579840168912723,-0.3
4295,4295,136678170.0,Female,33.0,2,White,University,4.0,,0.0,0.4119894950299098,,0.1381322373606242,-0.5
4296,4296,136678210.0,Female,30.0,2,White,University,2.0,,0.0,0.1324828279030413,0.1546626448204902,1.26508260295987,-0.01
4297,4297,136678250.0,Male,51.0,4,White,University,1.0,,0.0,0.7114609240944116,1.4420533221130074,1.0518757770356884,1.51
4298,4298,136678330.0,Female,75.0,7,White,GCSE,2.0,,1.0,-0.1170766963173769,,-1.5675223700328285,0.66
4299,4299,136678370.0,Female,34.0,2,White,,5.0,,1.0,,,0.75744730314039,1.42
4300,4300,136679010.0,Female,78.0,7,White,,6.0,,0.0,,,,
4301,4301,136679090.0,Female,72.0,6,White,University,2.0,,0.0,0.1324828279030413,1.1886299604412522,0.7980581271259483,-0.27
4302,4302,136679170.0,Female,62.0,5,White,ALevel,2.0,,0.0,,,,-1.0
4303,4303,136679210.0,Female,34.0,2,White,ALevel,5.0,,0.0,-1.0654028883549664,,-1.3340101321158675,-0.79
4304,4304,136679250.0,Female,64.0,5,White,GCSE,3.0,,0.0,,,,-1.22
4305,4305,136679290.0,Male,36.0,3,White,,5.0,,0.0,-0.2069181250367275,-0.0582129789837842,0.8183635391187275,0.72
4306,4306,136679330.0,Female,60.0,5,White,University,3.0,,0.0,,,1.0518757770356884,
4307,4307,136679370.0,Male,38.0,3,White,University,4.0,,0.0,0.9710028292836468,,1.5392056648623893,0.95
4308,4308,136680010.0,Male,62.0,5,White,ALevel,4.0,,1.0,,,-0.6233207123685957,1.17
4309,4309,136680090.0,Female,29.0,2,White,University,1.0,,1.0,1.300421401254599,0.4283598754259861,0.3005755333028579,1.7
4310,4310,136680130.0,Male,31.0,2,White,University,4.0,,1.0,0.4119894950299098,1.6752028148510223,2.4732546165302325,0.72
4311,4311,136680170.0,Male,24.0,1,White,GCSE,2.0,,1.0,-0.7659314592904646,-1.517931542213095,-0.8568329502855566,1.7
4312,4312,136680210.0,Female,44.0,3,White,ALevel,4.0,,1.0,,,-0.3593503564624661,0.54
4313,4313,136680290.0,Male,41.0,3,White,University,1.0,,0.0,1.000949972190097,0.9453435332363668,0.3513390632848059,-0.05
4314,4314,136681010.0,Male,69.0,6,White,,5.0,,0.0,0.7214433050632284,0.4891814822272073,-0.613168006372206,1.28
4315,4315,136681090.0,Female,30.0,2,White,University,2.0,,1.0,,1.6650658803841525,2.6966141484508035,2.41
4316,4316,136681130.0,Male,74.0,6,White,Other,4.0,,0.0,0.3820423521234596,,2.4732546165302325,-0.94
4317,4317,136681170.0,Male,68.0,6,White,GCSE,5.0,,1.0,0.3920247330922763,-0.0886237823843948,-0.613168006372206,0.96
4318,4318,136681210.0,Male,79.0,7,White,,5.0,,0.0,0.1025356849965911,,0.0975214133750658,-1.22
4319,4319,136682010.0,Male,71.0,6,White,GCSE,1.0,,0.0,0.1324828279030413,0.3675382686247648,-1.0801924822061275,-0.48
4320,4320,136682050.0,Female,77.0,7,White,GCSE,2.0,,0.0,,,-0.3593503564624661,
4321,4321,136682090.0,Male,23.0,1,White,University,1.0,,0.0,-0.1769709821302773,0.2661689239560627,0.5848513012017668,0.01
4322,4322,136682130.0,Female,37.0,3,White,GCSE,5.0,,0.0,-1.0554205073861498,-0.8793046708002716,-0.3593503564624661,0.33
4323,4323,136682170.0,Male,44.0,3,White,University,3.0,,0.0,1.2804566393169654,-0.3319102095892799,0.4934769472342603,1.2
4324,4324,136682250.0,Female,78.0,7,White,,2.0,,0.0,,,-0.3593503564624661,
4325,4325,136682330.0,Male,37.0,3,White,ALevel,2.0,,0.0,2.1688885455416544,1.55355960124858,0.5746985952053771,0.57
