ID,Sex,Age,AgeGroup,EthicGroup,Education,SES,DeprivationIndex,bcsvictim,effectx,fairx,confx,antisocx
136618010,1,69,6,1, ,1,2,0,0.76582849,2.463313341,1.709017754,0.800470352
136618050,2,47,4,1,4,1,2,0,0.44206959,0.767035186,0.117423981,1.017585874
136618090,1,43,3,1,5,5,2,1,1.32122767,0.513140976,0.162960947,-0.517263591
136618130,2,38,3,1,4,1,2,0,1.286594629,-0.136122853,0.380025387,1.491049051
136618210,1,30,2,1,1,5,1,0,2.178919554, ,3.620510578,-0.950397611
136618290,2,43,3,1,4,5,2,0,0.419497728, ,1.273770809, 
136619050,1,49,4,1,1,3,3,1,0.095738873,1.392429352,-0.375120521,0.214982614
136619130,2,27,2,1,4,5,3,0, , , ,1.764520884
136619170,2,46,4,1,4,1,4,0,-1.050798178, ,0.308728784,0.178326279
136619210,2,67,6,1,2,5,2,0,0.718028605, ,0.328328013,-0.019082982
136620010,1,62,5,1,4,1,4,1,-0.471237987,-0.858555675,0.137325674,-0.460650921
136620050,2,77,7,1,4,1,3,0,-0.771358013,-0.858555675,-0.113079309,-0.046551306
136620090,2,77,7,1,3,1,4,0,-0.452669412,-0.762890816,0.129060194,-0.536129177
136620130,1,38,3,1,4,1,5,1,-0.169467524,-0.015143103,-0.323983341,-0.690458417
136620250,1,67,6,1,5,5,3,0,1.61383462,0.923790574,1.099578023,-0.784714818
136620290,2,66,6,1,2,2,3,0,0.69787091,0.369460732,-0.164776683,0.426911891
136621010,2,61,5,1,1,5,3,0,-1.050798178,-0.679099798,-0.61992532,-1.215266705
136621130,2,55,5,1,2,4,2,0,0.134375215,-0.053705607,3.134126425,-1.215266705
136621170,2,16,1,1,2,2,5,0,-0.169225946,-0.679099798,0.578733027,0.226167426
136621290,1,69,6,1,1,3,3,0,0.408503532,0.518304765,-0.124715529,0.174149498
136622010,2,24,1,1,3,1,2,0,0.982993424,0.518304765,0.162960947,0.535688698
136622050,2,25,2,1,2,5,1,0,0.427594244,0.700752139, ,0.962736666
136622130,2,22,1,1,3,4,1,0,-0.188316658, ,-0.073578373,-0.477103263
136622170,1,50,4,1,2,5,3,0,0.115896583,-0.412617445,0.109158501,2.924633503
136622210,2,76,7,1,1,2,2,0,0.16769971,1.422836542, , 
136622250,2,26,2,1,4,2,3,1,0.982993424,1.749035597,3.871475697,1.516607642
136622330,1,57,5,1,3,5,3,0,0.095738873,0.602095783, ,-1.215266705
136623050,1,43,3,1,3,1,5,0,0.756423414,-0.057251692,0.35956347,0.768912733
136623090,2,31,2,4,4,1,5,0,-0.193386942,0.162938997,-0.323983341,-0.998238802
136623170,1,33,2,1,1,3,3,0, , ,-1.036257625,2.942826748
136623210,1,54,4,1,1,5,2,1,-0.765434086, ,1.048440933,1.141198516
136623290,2,42,3,1,2,1,3,1, , ,0.778561056,0.454380214
136624090,2,87,7,1,1,3,3,0,-0.449188262,-0.197590515,0.379465163,-1.215266705
136624170,2,28,2,1,2,1,2,0,0.095738873,-0.352867544,-1.722469687,-0.725520074
136624210,2,40,3,1,2,2,5,0,-0.196868077,-0.082943693,-0.292747885,0.446699411
136624250,2,45,4,1,4,1,5,1,1.291664839,1.04638803,0.826348305,2.659764528
136625010,2,65,6,1,2,2,4,0,0.993987679,1.069088459,1.720654011,0.00496266
136625090,2,43,3,1,3,1,4,0, , , ,-1.215266705
136625170,2,79,7,1,1,2,3,0,-0.160062447, ,0.367828965,0.012643457
136625290,2,23,1,1,2,1,4,0, , ,0.129060194,0.912312984
136625330,2,62,5,1,3,4,4,0,-0.472827107,0.640758395,0.79230231,1.704572916
136626010,2,27,2,1,3,2,3,0,-0.771358013,-0.234779209,-0.323983341,-1.215266705
136626050,1,42,3,1,1,3,3,0,-1.330238342,-0.858555675,-1.019021153,0.310979933
136626090,1,50,4,1,2,3,3,0,1.604429603,1.235573769,1.277141571,-0.212065324
136626210,2,31,2,1,2,5,3,0,1.553390145,-0.365942717,-0.574948549,-0.725520074
136626250,1,56,5,1,4,1,4,0,-0.472827107,0.382431328,-0.164776683,0.516823113
136626290,1,51,4,1,1,5,4,0,-1.041393042,-0.528881967,-0.323983341,0.528007925
136626330,2,33,2,1,3,4,2,0,0.973829925, ,1.524175763,0.229671434
136626370,2,66,6,1,2,1,2,0,0.129304931,0.555349648,0.823537827,-0.725520074
136627050,1,42,3,1,4,1,5,0, , ,0.535861313, 
136627090,1,66,6,1,2,5,5,0,0.712104678, ,-1.300661683, 
136627130,1,19,1,1,3,1,5,1,0.418430746, ,-0.042342909,0.494709373
136627170,2,87,7,1,4,1,4,0,-0.700986266, ,-0.574948549, 
136627210,2,43,3,1,4,1,4,1,0.988063693, ,-0.332809061,0.691780984
136627250,1,17,1,1,2,1,5,1,-1.619364142, ,-0.574948549,-0.784714818
136627330,2,68,6,1,5,5,2,0,1.599359274,2.198448658,1.919921756,0.474584222
136628050,1,67,6,1,4,1,5,0,-0.467756838,0.411669433,-1.722469687,-0.736873686
136628130,2,25,2,1,4,7,2,0,-0.160062447,-1.365613222,-0.323983341,1.197811246
136628170,2,52,4,1,4,1,4,0,-1.339923978, ,-0.332809061,-0.259906471
136628210,1,52,4,1,2,2,4,0, , , ,-0.497307271
136628250,2,80,7,1,1,5,1,1, , ,0.86570406,2.04141593
136629010,2,44,3,1,4,3,4,0,0.689532816,2.09796834,0.046127353,-0.224757344
136629050,2,49,4,1,1,5,1,0,0.419497728, ,2.005519867,1.406067729
136629130,1,67,6,1,4,4,1,0,0.1016628, ,-0.081843846,-0.722016037
136629170,1,35,3,1,4,3,1,0,-0.752267301,-0.168352425,-0.124715529,0.229671434
136629210,1,32,2,1,4,2,1,0,0.138468444,-0.433217078,-0.586024523,0.012643457
136629250,2,19,1,1,4,3,1,1, , ,0.168561131,-0.274764091
136629290,1,59,5,1,4,5,1,0,0.973829925, ,1.014540195,0.505894184
136630010,2,57,5,1,4,1,3,0,-1.026637197,-0.708337843,-1.067493081,0.012643457
136630210,1,75,7,1,1,5,3,0,1.034796596, ,-0.568788171,-0.335297257
136630250,2,44,3,1,4,1,2,0,0.121488981,-0.231787696,0.086188518,-0.950397611
136630290,2,33,2,1,4,5,3,0, , ,-1.722469687,0.253548265
136631010,1,36,3,1,3,4,5,0,-0.472827107,-0.166978613,-0.323983341,-0.998238802
136631050,1,55,5,1,3,2,5,0, , ,1.515350103, 
136631090,2,28,2,1,3,3,5,0, ,-0.527264237,0.316691816,0.505894184
136631130,1,77,7,1,1,5,4,0, ,1.513409138,1.074503064,-1.00174284
136631210,1,50,4,1,4,1,4,0, ,-0.679099798,-0.081843846,-1.215266705
136631290,1,52,4,1,4,1,5,0,1.590195775,1.549184799,0.555336177,-0.232438132
136632010,2,57,5,1,4,1,4,0,-1.344994307, ,-0.323983341,0.979941666
136632050,1,59,5,1,3,4,4,0,-0.15982087,0.343768716,-0.136351749,-0.714335263
136632090,2,75,7,1,2,1,5,0,0.754834294,1.692865014,-0.323983341,-0.512164891
136632170,1,51,4,1,2,4,2,0,-0.771358013,1.006207824,-0.323983341,-0.473430425
136632210,2,29,2,1,2,2,5,0, ,-0.347808361,-0.124715529,-0.311420441
136632250,2,60,5,1,4,8,5,0, , ,-0.17641291,-0.966681123
136633050,1,70,6,1,3,3,3,0, , ,-0.323983341,-1.215266705
136633090,2,26,2,1,3,1,5,0,-0.191797808,-0.347808361,0.377214879,-1.215266705
136633170,1,37,3,1,2,2,1,0,-2.227178574,-2.89922905,-1.722469687,-0.519845665
136633250,1,67,6,1,4,1,5,0, , , ,-0.338801265
136633290,2,84,7,1,1,5,4,0, , ,0.168561131,0.062394336
136634010,2,72,6,1,4,1,4,0,0.143538713,0.519678533,0.28545633,-0.425589293
136634050,2,43,3,4,4,1,3,1,-0.482232183,-0.396727085,0.168561131,0.327600658
136634090,1,50,4,1,4,1,4,0,1.010635614,1.689318895,0.168561131,-0.701812029
136634170,1,26,2,1,4,1,3,0,-1.358492613, ,-1.281062365,-1.215266705
136634210,2,22,1,1,3,1,3,1,-0.458351761, ,-0.19545193,1.489139318
136634330,1,31,2,4,4,5,2,0,-0.776428282, ,0.116863757,0.960154116
136635050,2,35,3,3,3,3,4,0,-1.339923978,-1.076674223,-0.819753349,0.229671434
136635090,2,32,2,1,4,1,3,1,-0.135901451,0.128741816,-0.323983341,0.708064497
136635130,1,43,3,1,2,4,2,0,-1.339923978,-0.528881967,-0.323983341,-1.215266705
136635170,2,22,1,1,2,3,3,1,-0.449188262,-0.527264237,0.328328013,1.671105623
136635210,1,76,7,1,1,5,2,0, , ,-0.568788171,-0.200880513
136635290,1,31,2,1,3,2,4,1,1.043960094,0.368086904,-0.568788171,-0.184597
136636050,2,18,1,1,3,1,4,0, , ,0.789637029,-1.215266705
136636090,2,70,6,1,2,5,5,0,1.31423676, ,0.273820132,-1.215266705
136636170,1,39,3,1,4,1,5,0,-1.050798178,-0.858555675,0.6304304,0.012643457
136636250,2,31,2,1,4,1,5,0,-0.193386942,-0.858555675,-0.859254301,0.012643457
136636290,1,68,6,1,3,3,4,0,0.718028605,-0.018134601,2.432928085,-1.215266705
136637010,2,76,7,1,1,5,4,0, , ,-0.364044517,-1.215266705
136637130,2,23,1,1,3,5,5,0,0.707034409,-0.679099798,0.117423981,-0.473430425
136637210,2,55,5,1,2,1,2,0, , ,0.109158501, 
136637250,2,42,3,1,2,5,1,0, ,-0.858555675,-1.722469687,-0.263579279
136637290,2,65,6,1,2,5,1,0,0.984302044, ,0.538671851,0.88493216
136638010,1,17,1,1,2,2,4,0, , ,-1.23552537,-0.488288075
136638050,2,57,5,1,3,5,4,0,-0.472827107, ,-1.272796869,-0.263579279
136638130,2,66,6,1,5,1,3,0,0.138468444, ,-1.722469687,-0.990557969
136638170,1,65,6,1,1,5,4,0, , , ,-1.215266705
136638210,2,57,5,1,5,5,4,1, , , ,-0.703406334
136639010,1,47,4,1,1,6,2,0, ,1.314960718,-1.722469687,-1.215266705
136639050,1,53,4,1,2,4,2,0,-0.160062447,-0.323734015,-0.323983341,0.214813799
136639130,1,23,1,1,3,5,4,0,1.034274459,0.518304765,0.308426321,0.202290595
136639210,1,35,3,1,2,4,3,0,0.095738873, ,1.262134552,-0.265846342
136639250,1,73,6,1,3,4,3,0, , ,-1.281062365,-0.539633214
136639290,1,63,5,1,4,1,5,0,1.604429603, ,-0.124715529,-0.753157198
136640010,1,76,7,1,4,2,5,0,0.092257723, , ,2.326804638
136640050,2,35,3,1,3,5,2,1,-1.050798178, ,-0.323983341,1.509095669
136640090,2,20,1,1,1,5,2,0, ,-0.499643862,-0.323983341,1.755918145
136640170,1,25,2,5,1,3,1,0, , ,0.581958532, 
136640250,1,92,7,1,1,5,4,0,0.106733076,1.03189981,1.316082239,-0.753157198
136641010,1,66,6,1,5,3,3,0,1.286594629,-0.292978376,1.022805572,-0.460650921
136641090,2,65,6,1,2,5,3,0, ,0.135174826,1.769540787, 
136641130,2,74,6,1,1,1,2,0,-1.004587412,-0.347808361,-0.819753349, 
136641290,1,78,7,1,1,2,2,0,1.61383462, , ,-0.43853718
136642010,1,23,1,1,4,1,4,0,0.422978878,-0.144278109,-1.523201942,-0.736873686
136642050,2,33,2,1,4,4,3,0,-1.928647637,-0.858555675,-0.323983341,0.301389396
136642130,2,21,1,1,4,5,3,0, , ,-0.645684958,-0.476934433
136642210,1,55,5,1,2,1,4,0,0.422978878,-0.829317629,-0.124715529,-0.690458417
136642290,1,29,2,1,4,1,4,0, , ,-0.819193125,-0.476934433
136643090,1,18,1,1,2,4,1,1,-1.638454914, ,1.460160017,1.866773486
136643130,2,56,5,1,1,5,1,0, , , ,2.068943501
136643170,2,29,2,1,2,4,1,0, , , ,0.995472074
136643250,1,73,6,1,3,1,1,0,0.125823796, ,0.12008927,2.543832541
136644010,1,85,7,1,2,2,3,0,-1.339923978, , ,-1.215266705
136644050,1,60,5,1,3,4,5,0,1.627001405,0.187013313,0.854773283,1.426440477
136644090,1,43,3,1,4,1,4,0,-0.169225946,0.904282391,-0.323983341,-0.736873686
136644130,2,31,2,1,3,1,2,0,-2.232248783,-0.858555675,-1.722469687,0.229671434
136644210,2,54,4,1,1,5,2,0,1.286594629,2.893117189,2.222024202,2.361428022
136644250,2,91,7,1,1,4,5,0, ,-0.858555675,-0.323983341,-1.215266705
136644330,1,60,5,1,5,3,2,0,-0.160062447,0.104596071,-0.323983341,0.443195403
136645010,2,57,5,1,1,2,2,0, , , , 
136645050,1,17,1,1,3,1,4,1,-1.343405128, ,2.020506144,-0.287960082
136645130,1,23,1,1,4,5,5,0,-1.060483813, ,-1.261160731,-0.274764091
136645170,1,49,4,1,2,1,2,0,1.627001405,0.358490258, ,-1.215266705
136646010,2,19,1,1,2,6,2,0,-1.036322832,0.165786743,-0.737380743,3.169298649
136646050,1,66,6,1,3,4,1,0, ,-1.618033409,-1.722469687,-0.022418188
136646130,1,45,4,1,4,1,3,0,-0.462074488,-1.123420358,-0.577613831,0.494540542
136646170,1,28,2,1,5,1,2,0, , ,-0.142512143,0.221990645
136646290,2,23,1,1,4,1,4,0, ,-0.747000456,-0.819753349,1.363325238
136647050,1,52,4,1,2,1,4,0,-1.041393042,-0.262399614,-0.323983341,-1.215266705
136647090,2,88,7,1,4,1,5,0, ,-0.708337843,-0.312907368,-1.215266705
136647170,2,53,4,1,1,6,2,0,-0.181500092,-1.247624993,3.871475697,2.155753613
136647210,1,72,6,1,4,1,5,0,-0.771358013,-0.646870196,-0.577613831,-1.215266705
136647290,2,49,4,1,2,1,5,0,-1.050798178,-0.197590515,1.074503064,1.507332563
136648010,2,70,6,1,1,4,3,0,0.417908609,1.096708894,-1.523201942, 
136648050,2,61,5,1,4,1,3,0, ,1.428000331,0.086188518, 
136648090,1,53,4,1,2,1,3,0, , ,-0.113079309, 
136648130,2,71,6,1,1,5,4,0, , ,0.578733027,0.229671434
136648170,1,63,5,1,4,4,5,0,2.178919554,2.06133461,1.800216079,1.266596556
136648210,1,60,5,1,4,4,5,0,1.068121076,0.839473307,-0.586584747,-0.916930258
136649010,2,47,4,1,2,4,5,0,1.02511096, ,0.074552298,0.218486622
136649090,2,53,4,1,2,5,4,0,1.590195775,1.639685869,0.564161897,0.229671434
136649130,1,55,5,1,4,1,5,0,-0.145587087,0.157775223,-0.113079309,-0.259906471
136649170,1,67,6,1,4,1,4,0,-0.154992163, ,-1.019021153,-0.939043999
136649290,2,40,3,1,4,1,3,0,-0.771358013,-0.347808361,-0.323983341,-1.215266705
136650010,2,65,6,1,2,4,3,0, , ,-1.722469687,-1.215266705
136650050,1,35,3,3,1,4,3,0,-2.810219765,-0.659801602,0.722810745,-0.725688875
136650130,2,18,1,1,2,3,4,1,-0.765434086,-0.1992082,0.541897357,1.555173635
136650210,1,53,4,3,4,1,4,0, , ,-0.323983341,0.310979933
136650250,1,63,5,1,4,1,1,1,0.109972648,0.792698503,0.778000832,-0.235942155
136650290,2,49,4,1,1,4,1,0,-0.747197032, ,-0.323983341,0.765496194
136651010,2,56,5,1,2,4,5,0, , ,-0.133541226,-0.990557969
136651050,1,54,4,1,5,5,5,0,0.399340034, , ,-0.749653161
136651090,1,59,5,1,4,1,3,0, ,0.592743039,0.13172549,-0.990557969
136651170,1,37,3,1,3,3,3,0,-0.183701307, ,-1.480330229,-1.215266705
136651210,1,64,5,1,1,5,2,0,1.591262817, , ,0.054713536
136651250,2,63,5,1,4,1,2,0, , ,-1.523201942,-1.215266705
136652010,2,22,1,1,2,5,1,0, ,-0.858555675,-0.323983341,1.479695439
136652050,1,42,3,1,2,1,1,1,-0.135901451,0.548916638,0.331138551,2.470373631
136652090,1,39,3,1,4,5,2,0, , ,0.328328013,1.66342485
136652130,2,78,7,1,1,5,1,0,1.627001405, ,-0.574948549,0.936862588
136652170,1,29,2,1,2,3,1,1,1.018148661, ,1.285967231,1.236376882
136653010,2,57,5,1,2,2,4,1,0.693867624,1.054500222,0.086188518, 
136653050,2,60,5,1,2,2,4,0,0.371697903,0.014094984,-0.323983341,-0.990557969
136653090,1,19,1,1,2,5,4,0,0.778995275,0.752313614,-0.124715529,-0.460650921
136653130,1,70,6,1,3,3,4,0,0.082572088,1.03189981,0.086188518,-0.465749621
136653170,2,51,4,1,4,3,4,0, , ,0.612633765,-0.235942155
136653210,2,69,6,1,4,5,4,0,0.143538713, , ,-1.215266705
136653250,2,29,2,1,4,3,5,0,-0.752267301,-0.858555675,-1.722469687,1.483199358
136653330,2,71,6,1,5,3,4,0,0.419497728, ,0.074552298,0.528007925
136654010,2,30,2,1,2,1,2,1,1.875318289, ,0.367828965,1.052816272
136654090,1,39,3,1,4,2,1,0,0.451755226,0.338848829,-0.323983341,0.528007925
136654130,2,38,3,1,4,1,4,0, ,-0.593691051,0.168561131,-0.488288075
136654210,2,32,2,4,4,5,5,1, , ,0.159735441,-0.050055321
136654250,2,57,5,1,2,3,4,0,0.447139889, ,-0.124715529,-0.43853718
136654290,2,49,4,1,4,1,5,1,-0.747197032,-0.503189921,1.988710403,-0.725520074
136655050,2,39,3,1,3,5,5,0,0.451755226,0.411669433,-0.124715529,0.264901876
136655090,1,29,2,1,2,1,5,0,-0.472827107, ,0.379465163,0.012643457
136655170,1,53,4,1,3,4,3,0,1.31075561,0.464848578,1.769540787,0.612382233
136655210,2,76,7,1,2,6,5,0,1.007154465,0.16431281,0.823537827,-1.215266705
136655250,1,51,4,1,4,4,2,0,0.119377732,-0.323734015,0.168561131,0.88493216
136655290,1,66,6,1,4,1,5,0,-0.178631023,0.16431281,0.328328013,-1.215266705
136656010,1,42,3,1,3,3,2,0,-1.050798178,-2.05880785,-1.722469687,-1.215266705
136656050,2,30,2,1,4,1,5,0,-1.339923978,-1.162082911,-1.312297821,-0.488288075
136656090,2,55,5,1,4,1,5,0,-2.241653919, ,-0.785852611,-1.00174284
136656130,2,63,5,1, ,3,4,0, , ,-0.323983341,-0.722016037
136656170,2,81,7,1,4,1,4,0,1.031315446, ,0.578733027,-1.00174284
136656210,1,34,2,1,3,3,5,0,0.110214218,0.097886041,0.117423981,0.052803803
136656250,2,78,7,1,3,2,1,0,-0.448666126,-0.346434534,-0.819193125,0.251953989
136656290,1,66,6,1,3,3,4,0,-0.169225946,-0.197590515,-0.323983341,0.384000629
136657050,2,22,1,1,4,5,4,0, ,-0.414235115,0.841334403,-0.990557969
136657090,1,75,7,1,2,4,3,0,0.092257723,-1.010247469,-0.83698976,-0.046382498
136657130,2,59,5,1,4,1,5,0,1.90296042, ,-0.774216354,-0.200880513
136657250,2,60,5,1,2,5,5,0,1.007154465, ,1.034441829,-0.714335263
136657290,1,77,7,1,1,1,2,0,-0.747197032, ,-1.722469687,-0.501067579
136658010,2,80,7,1,1,1,5,0, ,1.361573577,0.15076451,-0.990557969
136658090,2,58,5,1,4,1,5,1,1.89947927,1.694238782,2.222024202,-0.003640056
136658170,2,60,5,1,1,3,5,0,-0.472827107,-0.829317629,-0.523251176,-1.215266705
136658250,2,39,3,1,4,1,4,0,1.010635614,-0.252143502,-0.83698976,-0.788218856
136658290,2,85,7,1,1,3,4,0,0.15294379,0.369460732,-1.523201942,-1.00174284
136659010,2,64,5,1,2,2,3,0, , ,0.784036875,0.5006271
136659050,1,67,6,1,1,5,1,0,1.010635614,0.345386416,-0.574948549,0.384607643
136659090,1,53,4,1,3,4,2,0,-0.182392731,-0.679099798,-0.323983341,0.528007925
136659130,2,40,3,1,2,5,2,0,-0.169225946, ,-0.768616199,0.229671434
136659170,1,86,7,1,1,5,1,1, , ,-0.11923971,-0.259906471
136659210,1,61,5,1,3,3,2,0,1.286594629,0.476478517,0.561496615,0.443195403
136659250,2,58,5,1,4,1,3,0,1.034796596, ,-0.364044517,-1.215266705
136660010,2,37,3,1,4,1,4,0,1.286594629,0.783169389,1.748518705,1.238790631
136660090,1,66,6,1,2,5,1,1,0.120966852,-0.131307513,-0.081843846,-0.939043999
136660130,2,58,5,1,4,5,2,0,0.138468444,-0.018134601,0.772400618,0.150776625
136660170,2,75,7,1,1,3,1,0,1.286594629, ,0.160295665,0.213475406
136660210,1,44,3,1,2,1,1,1,-0.135901451,-0.173516199,0.388290882,0.012643457
136660250,2,69,6,1,5,5,3,0,1.034796596,0.789707005,-0.124715529,0.913907707
136660290,2,55,5,1,2,5,4,0,-0.472827107,0.319723099,0.086188518,-0.998238802
136660330,2,63,5,1,2,5,4,0,1.627001405, ,-0.323983341,0.667904198
136661010,2,66,6,1,5,1,1,1,1.90296042, ,1.267610431, 
136661050,1,17,1,1,2,2,3,0, , ,-0.323983341,0.800726652
136661130,2,48,4,1,3,4,1,0,0.394269764, ,-0.323983341, 
136661170,2,85,7,1,4,1,4,0, , ,-0.375680745,-1.215266705
136661210,1,20,1,1,2,4,4,0,-1.956289768,-0.858555675,-0.734715462,0.174653456
136661250,2,64,5,1,2,2,3,0,-0.747197032, ,-0.819753349,-0.252225667
136661290,2,52,4,1,2,1,4,1,-0.737791955, ,-1.019021153,-0.714335263
136662010,2,81,7,1,1,1,2,0, , ,-0.426817894,-0.536129177
136662050,1,54,4,5,4,5,2,0,1.35104239, ,-1.722469687,2.567102432
136662130,1,72,6,1,1,5,1,0, , ,-0.825353563,1.179764628
136662210,2,25,2,1,4,1,3,1,-1.326757193,-2.20902586,-1.523201942,-0.392121911
136662250,1,42,3,1,3,4,3,0,-0.452669412,0.018910324,3.171397924,-0.465749621
136662290,2,21,1,1,2,2,1,0, , ,-0.127380818, 
136663050,2,81,7,1,1,5,4,0, , , , 
136663090,1,64,5,1,1,5,5,0,-0.146654084,1.12240088,0.074552298,-0.241040856
136663130,1,90,7,1,1,5,3,0,-0.174296215, ,-0.073578373,-0.990557969
136663210,1,32,2,1,4,1,4,0,-0.169225946,1.484375715,-1.272236705,-0.998238802
136663290,1,46,4,1,2,3,3,0,-0.771358013, ,0.328328013,-0.276358366
136664050,2,24,1,1,4,3,3,0, , ,-1.229925275,-0.484784037
136664090,1,39,3,1,2,1,3,0,-1.339923978,-0.858555675,-0.323983341,0.00496266
136664130,1,54,4,1,4,1,3,1,1.889793634,1.579969049,0.166186467,2.738746643
136664170,1,31,2,1,4,1,4,1,-0.771358013,-2.033115864,-1.036257625,0.483355731
136664330,1,59,5,1,1,3,4,0,1.286594629, ,1.882525921,-1.215266705
136665010,1,42,3,1,4,3,3,1, ,-1.424233079,-0.577613831,-0.725520074
136665050,1,66,6,1,4,1,3,0,0.737332702,0.033076953,0.581958532,0.443195403
136665130,1,66,6,1,3,4,3,0, , ,-0.124715529,-0.784714818
136665170,1,24,1,1,4,1,4,0, , ,0.168561131,0.226167426
136665250,1,51,4,1,2,5,4,0,-0.78076309,-0.264017284,-0.323983341,-0.457146913
136665290,1,52,4,1,4,1,3,0,-1.339923978, ,0.129060194,-1.215266705
136665330,2,92,7,1,1,5,3,0,-0.154992163, ,-0.987785697,-1.215266705
136666010,2,27,2,1,2,2,4,0,1.010635614,1.933583975,0.772400618, 
136666050,2,68,6,1,1,5,2,0, ,-1.787377,-0.526476681,-0.488288075
136666090,1,65,6,1,3,4,5,0,0.399340034,1.428000331,-0.323983341,-0.539633214
136666130,2,62,5,1,4,1,5,0,-0.467756838,-0.082943693,-0.113079309,0.741531909
136666210,2,34,2,1,4,1,5,0,-0.448666126,0.422639877,-0.113079309,0.012643457
136666290,1,79,7,1,2,1,5,0,1.02162981,0.536195278,0.086188518,-0.476934433
136667010,1,24,1,1,4,2,5,1,-1.615882993,-2.388481617,-1.260600448,-0.287287295
136667050,2,71,6,1,1,2,5,0,1.291664839, ,2.002294302, 
136667130,2,35,3,1,3,3,5,0,-0.752267301,-0.082943693,-1.312297821,-0.235942155
136667210,2,45,4,1,4,1,5,0,-0.747197032,-0.165360928,-0.113079309,-0.235942155
136667250,1,73,6,3,2,5,5,0,-0.774839163,-0.112181775,0.137885898,0.039855901
136667290,1,47,4,1,4,1,4,0, , ,0.35956347,0.552396894
136668010,1,86,7,1,4,1,4,0,-0.478751034,-1.00508368,-1.229925275,-1.215266705
136668090,1,56,5,1,3,2,2,1,1.286594629,-0.649717927,-1.523201942,0.73544538
136668130,1,53,4,1,2,3,4,0,1.286594629,1.62805593,0.217032999,1.16883564
136668170,2,66,6,1,4,1,5,0, , ,-0.323983341,-0.718095541
136668250,2,74,6,1,1,3,4,0,0.999057949,1.033273697,-0.925398409,0.624239802
136668290,2,71,6,1,3,1,5,1,1.31423676,-0.56592685,0.074552298,0.628834546
136669010,2,47,4,1,2,5,4,0,0.120966852,0.411669433,1.298845887,1.507332563
136669090,2,24,1,1,2,5,4,0,-0.761952937, ,-0.819753349,-0.736873686
136669170,1,69,6,1,2,4,2,0,0.40874511,1.02388835,-0.070207626,0.656719387
136669210,2,42,3,1,4,2,2,0,-0.193386942,0.524842322,2.262085438,2.47871995
136669290,1,41,3,1,3,1,4,1,-0.793929875, ,0.570322275,-0.184428185
136670010,2,75,7,1,1,2,5,0,-2.212091208, ,-0.323983341,-1.215266705
136670050,1,83,7,1,4,1,5,0,-0.425027251,0.188387141,0.496360391,-0.508492053
136670090,1,69,6,1,4,3,4,0, ,0.16431281, ,-0.733369648
136670130,1,45,4,1,4,2,4,0,-0.485713333,-0.646870196,0.117423981,0.528007925
136670170,1,45,4,1,4,1,4,0, , , ,0.237352237
136670250,1,48,4,1,4,1,4,0,0.106733076,0.232213512,0.622019708,0.00496266
136671010,2,63,5,1,5,4,5,1, ,-0.166978613,0.28545633, 
136671050,1,75,7,4,3,3,2,0,0.419497728,1.096708894,2.472989321,0.474753022
136671090,1,59,5,1,2,1,5,0, ,-1.008773565,-0.785292387,0.064157426
136671170,2,69,6,1,4,1,2,0,0.115896583,1.500438452,-0.323983341,-0.725520074
136671290,2,35,3,1,3,1,5,0,0.422978878,0.080377996,-0.124715529,-0.460650921
136672010,2,56,5,1,4,1,3,1,0.158294618, ,-0.113079309, 
136672050,1,16,1,1,2,1,3,0, ,-0.708337843,-1.722469687,-0.517263591
136672130,1,45,4,1,4,1,3,1,-0.747197032, ,0.823537827,-0.508492053
136672170,2,64,5,1,4,3,3,0,0.675299048, , , 
136672210,2,65,6,1,4,5,4,0,-0.420411915, ,-0.375120521,-0.939043999
136672250,2,56,5,1,4,5,4,0,-0.154992163, , , 
136672330,2,62,5,1,3,1,4,0,0.399340034,0.411669433,-0.175852686,-1.215266705
136673050,2,73,6,1,1,5, ,0,-0.752267301,-0.679099798,-0.574948549,1.436952949
136673130,1,63,5,1,4,1, ,0,0.110214218, ,0.125689447,-1.00174284
136673210,1,65,6,1,3,5, ,0, , ,0.28545633,1.533119082
136673250,2,72,6,1,1,5, ,0, ,0.946491063,-0.831389546,-1.00174284
136673290,1,37,3,1,3,5, ,0, ,-1.219085217,-1.477664948,0.511811912
136674010,2,42,3,1,3,2, ,0,1.323400259,1.096708894,0.328328013, 
136674050,2,46,4,1,4,1, ,1,0.143538713, ,-0.113079309,0.494540542
136674090,2,32,2,1,3,5, ,0,0.143538713,-0.593691051,-1.061892867,1.880283952
136674170,1,49,4,1,3,4, ,0,-0.21088852,-0.076377422,-0.324543566,-0.674174905
136674210,2,48,4,1,4,4, ,0, , ,0.561496615,0.42699936
136674250,1,59,5,1,2,1, ,0,-0.169225946, ,0.324957281,-0.046551306
136674290,2,92,7,1,1,5, ,0, , ,0.41336593,-1.215266705
136674370,2,35,3,1,2,5, ,0,0.684462547,0.519678533,0.777574003,-0.725520074
136675010,1,41,3,1,3,5, ,0,-1.050798178, ,-0.323983341,0.205794603
136675050,1,69,6,1,4,5, ,0,0.69787091, ,-0.113079309,-1.215266705
136675090,1,30,2,1,2,5, ,0,1.264022708, ,2.133491039,-0.788218856
136675250,2,51,4,1,4,1, ,1,-1.65293026,-1.478786111,0.826908529,1.192712545
